FECHA (YYMMDD);HORA (HHMM);;
130611;0100;0,946815;
130611;0200;1,11671;
130611;0300;1,09115;
130611;0400;0,995719;
130611;0500;0,928603;
130611;0600;0,993894;
130611;0700;1,01271;
130611;0800;0,967705;
130611;0900;0,538773;
130611;1000;0,596389;
130611;1100;0,535438;
130611;1200;0,773228;
130611;1300;1,23223;
130611;1400;1,24496;
130611;1500;1,31417;
130611;1600;1,12508;
130611;1700;0,702168;
130611;1800;0,28421;
130611;1900;0,636489;
130611;2000;0,789935;
130611;2100;1,12619;
130611;2200;1,10576;
130611;2300;0,892185;
130612;0000;0,831305;
130612;0100;1,0565;
130612;0200;0,882283;
130612;0300;1,29377;
130612;0400;1,36798;
130612;0500;1,06181;
130612;0600;0,749741;
130612;0700;0,688283;
130612;0800;0,926221;
130612;0900;0,65526;
130612;1000;0,33027;
130612;1100;0,49547;
130612;1200;1,52164;
130612;1300;1,18227;
130612;1400;1,18876;
130612;1500;1,43812;
130612;1600;1,25575;
130612;1700;0,864338;
130612;1800;1,13769;
130612;1900;0,574189;
130612;2000;0,189172;
130612;2100;0,327204;
130612;2200;0,324317;
130612;2300;0,802378;
130613;0000;0,832652;
130613;0100;0,441197;
130613;0200;1,16697;
130613;0300;1,07004;
130613;0400;0,71835;
130613;0500;0,948575;
130613;0600;0,978599;
130613;0700;1,18672;
130613;0800;0,931095;
130613;0900;0,411518;
130613;1000;0,567132;
130613;1100;0,449957;
130613;1200;0,806056;
130613;1300;1,26482;
130613;1400;0,681745;
130613;1500;1,39366;
130613;1600;1,23349;
130613;1700;0,785615;
130613;1800;0,708898;
130613;1900;0,721017;
130613;2000;0,806669;
130613;2100;0,0599632;
130613;2200;0,538088;
130613;2300;0,758554;
130614;0000;0,683815;
130614;0100;0,904836;
130614;0200;0,813097;
130614;0300;1,20321;
130614;0400;0,991735;
130614;0500;0,895268;
130614;0600;1,03281;
130614;0700;0,729489;
130614;0800;0,771459;
130614;0900;0,523519;
130614;1000;0,325048;
130614;1100;0,786906;
130614;1200;1,12148;
130614;1300;0,893618;
130614;1400;0,788461;
130614;1500;1,20662;
130614;1600;1,21379;
130614;1700;0,850383;
130614;1800;0,89561;
130614;1900;1,18589;
130614;2000;0,16366;
130614;2100;0,362507;
130614;2200;0,499641;
130614;2300;0,682715;
130615;0000;0,500769;
130615;0100;0,17976;
130615;0200;0,207314;
130615;0300;0,467235;
130615;0400;0,307345;
130615;0500;0,189882;
130615;0600;0,245517;
130615;0700;0,487638;
130615;0800;0,204521;
130615;0900;0,523362;
130615;1000;0,440763;
130615;1100;1,45981;
130615;1200;1,09786;
130615;1300;1,17981;
130615;1400;1,51615;
130615;1500;1,073;
130615;1600;1,43801;
130615;1700;0,9767;
130615;1800;0,522145;
130615;1900;0,853872;
130615;2000;1,00735;
130615;2100;0,863806;
130615;2200;0,317243;
130615;2300;0,584935;
130616;0000;0,627795;
130616;0100;0,536233;
130616;0200;0,410565;
130616;0300;0,723252;
130616;0400;0,478613;
130616;0500;0,403452;
130616;0600;0,788991;
130616;0700;0,569427;
130616;0800;1,02928;
130616;0900;0,416533;
130616;1000;0,751365;
130616;1100;0,272707;
130616;1200;0,747892;
130616;1300;0,877295;
130616;1400;0,560572;
130616;1500;1,07857;
130616;1600;0,771688;
130616;1700;1,08722;
130616;1800;1,06057;
130616;1900;0,772124;
130616;2000;0,865758;
130616;2100;0,690869;
130616;2200;0,405915;
130616;2300;0,455905;
130617;0000;0,674335;
130617;0100;0,817026;
130617;0200;0,465221;
130617;0300;0,267426;
130617;0400;0,0930628;
130617;0500;0,522986;
130617;0600;0,357156;
130617;0700;0,337188;
130617;0800;0,176546;
130617;0900;0,227752;
130617;1000;0,710396;
130617;1100;1,16289;
130617;1200;0,968256;
130617;1300;1,09906;
130617;1400;1,09933;
130617;1500;1,51311;
130617;1600;1,60579;
130617;1700;1,35218;
130617;1800;1,37034;
130617;1900;0,757873;
130617;2000;0,430739;
130617;2100;0,185524;
130617;2200;0,282695;
130617;2300;0,307747;
130618;0000;0,0402955;
130618;0100;0,870793;
130618;0200;0,669718;
130618;0300;0,836141;
130618;0400;0,958287;
130618;0500;0,737558;
130618;0600;0,726332;
130618;0700;0,84849;
130618;0800;0,289458;
130618;0900;0,729426;
130618;1000;0,224082;
130618;1100;0,248442;
130618;1200;0,759555;
130618;1300;0,920888;
130618;1400;1,0856;
130618;1500;0,961649;
130618;1600;0,50809;
130618;1700;0,605695;
130618;1800;0,504376;
130618;1900;0,93407;
130618;2000;0,736631;
130618;2100;0,747309;
130618;2200;0,69533;
130618;2300;0,787475;
130619;0000;0,800941;
130619;0100;0,677236;
130619;0200;0,376662;
130619;0300;0,915465;
130619;0400;0,942652;
130619;0500;1,31859;
130619;0600;1,0395;
130619;0700;1,05113;
130619;0800;0,929929;
130619;0900;0,290498;
130619;1000;0,430339;
130619;1100;0,838469;
130619;1200;0,263439;
130619;1300;1,18472;
130619;1400;1,00433;
130619;1500;1,06172;
130619;1600;1,13646;
130619;1700;0,561618;
130619;1800;0,530093;
130619;1900;0,74999;
130619;2000;0,491916;
130619;2100;0,78498;
130619;2200;0,784864;
130619;2300;0,615258;
130620;0000;1,22652;
130620;0100;0,967484;
130620;0200;1,30913;
130620;0300;1,01947;
130620;0400;1,0553;
130620;0500;0,705544;
130620;0600;0,967904;
130620;0700;0,915939;
130620;0800;1,13845;
130620;0900;0,574888;
130620;1000;0,954699;
130620;1100;0,558885;
130620;1200;0,896457;
130620;1300;0,776875;
130620;1400;1,10486;
130620;1500;1,1202;
130620;1600;1,24527;
130620;1700;0,960298;
130620;1800;0,70786;
130620;1900;0,839891;
130620;2000;0,943311;
130620;2100;0,780575;
130620;2200;1,2044;
130620;2300;0,994231;
130621;0000;1,22542;
130621;0100;1,10304;
130621;0200;1,14221;
130621;0300;1,07244;
130621;0400;1,3157;
130621;0500;1,21167;
130621;0600;1,24116;
130621;0700;1,16196;
130621;0800;0,716157;
130621;0900;0,512038;
130621;1000;0,243834;
130621;1100;1,06781;
130621;1200;1,4378;
130621;1300;0,912017;
130621;1400;1,42232;
130621;1500;1,25799;
130621;1600;0,494553;
130621;1700;0,99699;
130621;1800;0,726768;
130621;1900;0,530107;
130621;2000;0,518093;
130621;2100;0,959531;
130621;2200;0,144977;
130621;2300;0,962783;
130622;0000;0,673972;
130622;0100;0,494324;
130622;0200;0,239743;
130622;0300;0,249941;
130622;0400;0,822918;
130622;0500;2,06817;
130622;0600;0,872385;
130622;0700;0,360299;
130622;0800;0,494864;
130622;0900;0,537216;
130622;1000;1,49956;
130622;1100;1,60576;
130622;1200;1,06743;
130622;1300;0,929167;
130622;1400;0,864352;
130622;1500;2,54429;
130622;1600;2,05965;
130622;1700;1,17753;
130622;1800;0,666574;
130622;1900;0,360652;
130622;2000;0,51004;
130622;2100;0,825009;
130622;2200;1,02144;
130622;2300;0,371684;
130623;0000;0,504458;
130623;0100;0,0875198;
130623;0200;0,382414;
130623;0300;0,786974;
130623;0400;0,430376;
130623;0500;0,49719;
130623;0600;0,697564;
130623;0700;0,805965;
130623;0800;0,770556;
130623;0900;0,125296;
130623;1000;0,499096;
130623;1100;0,705651;
130623;1200;1,75092;
130623;1300;1,59288;
130623;1400;1,64411;
130623;1500;1,38532;
130623;1600;1,11659;
130623;1700;0,467998;
130623;1800;0,829255;
130623;1900;0,608957;
130623;2000;0,884869;
130623;2100;1,34628;
130623;2200;0,503847;
130623;2300;0,874785;
130624;0000;0,897989;
130624;0100;1,03963;
130624;0200;1,21684;
130624;0300;1,25961;
130624;0400;1,19875;
130624;0500;1,37781;
130624;0600;0,948511;
130624;0700;1,12761;
130624;0800;0,474801;
130624;0900;0,668015;
130624;1000;0,790371;
130624;1100;0,671376;
130624;1200;0,778335;
130624;1300;1,12297;
130624;1400;1,23477;
130624;1500;1,04149;
130624;1600;1,26679;
130624;1700;0,761084;
130624;1800;0,373317;
130624;1900;0,436667;
130624;2000;0,396925;
130624;2100;0,834984;
130624;2200;0,258669;
130624;2300;0,215863;
130625;0000;0,563439;
130625;0100;0,555929;
130625;0200;0,490002;
130625;0300;1,06946;
130625;0400;0,223086;
130625;0500;0,596289;
130625;0600;1,12426;
130625;0700;0,618814;
130625;0800;0,490708;
130625;0900;0,608041;
130625;1000;0,370972;
130625;1100;0,451122;
130625;1200;0,849206;
130625;1300;1,23774;
130625;1400;1,63123;
130625;1500;1,00252;
130625;1600;1,06667;
130625;1700;0,940586;
130625;1800;0,598296;
130625;1900;0,318862;
130625;2000;0,203129;
130625;2100;0,81864;
130625;2200;0,0668614;
130625;2300;0,776466;
130626;0000;0,341549;
130626;0100;0,277694;
130626;0200;0,268369;
130626;0300;0,548043;
130626;0400;0,604651;
130626;0500;0,443607;
130626;0600;0,145968;
130626;0700;0,230359;
130626;0800;0,634501;
130626;0900;1,19197;
130626;1000;1,60657;
130626;1100;0,703665;
130626;1200;1,34704;
130626;1300;0,463957;
130626;1400;0,353925;
130626;1500;0,510665;
130626;1600;0,513778;
130626;1700;0,514652;
130626;1800;0,416944;
130626;1900;0,601089;
130626;2000;0,550146;
130626;2100;0,495126;
130626;2200;0,482271;
130626;2300;0,0483191;
130627;0000;0,583611;
130627;0100;2,62668;
130627;0200;0,847773;
130627;0300;0,254592;
130627;0400;2,07038;
130627;0500;0,9609;
130627;0600;0,344365;
130627;0700;3,58515;
130627;0800;1,66444;
130627;0900;0,696173;
130627;1000;2,78197;
130627;1100;2,77968;
130627;1200;2,12425;
130627;1300;1,48985;
130627;1400;3,47739;
130627;1500;4,21438;
130627;1600;2,38819;
130627;1700;1,86986;
130627;1800;2,11436;
130627;1900;1,34645;
130627;2000;0,266955;
130627;2100;0,609036;
130627;2200;0,54926;
130627;2300;0,352715;
130628;0000;0,440686;
130628;0100;0,319982;
130628;0200;0,334577;
130628;0300;0,600699;
130628;0400;0,373369;
130628;0500;0,41548;
130628;0600;0,370566;
130628;0700;1,03575;
130628;0800;0,610587;
130628;0900;0,984825;
130628;1000;1,52114;
130628;1100;2,07792;
130628;1200;2,29265;
130628;1300;1,74582;
130628;1400;2,35778;
130628;1500;1,37947;
130628;1600;1,42072;
130628;1700;0,79376;
130628;1800;0,425158;
130628;1900;0,408668;
130628;2000;0,712392;
130628;2100;0,779696;
130628;2200;0,63472;
130628;2300;0,397334;
130629;0000;0,707361;
130629;0100;0,905153;
130629;0200;0,747155;
130629;0300;0,114138;
130629;0400;0,836044;
130629;0500;1,33454;
130629;0600;0,55421;
130629;0700;0,72575;
130629;0800;0,227018;
130629;0900;0,381369;
130629;1000;0,73272;
130629;1100;0,958359;
130629;1200;1,08491;
130629;1300;1,09926;
130629;1400;1,36678;
130629;1500;1,38474;
130629;1600;1,08898;
130629;1700;0,598997;
130629;1800;0,590117;
130629;1900;1,06042;
130629;2000;0,499408;
130629;2100;1,01743;
130629;2200;0,8433;
130629;2300;1,16216;
130630;0000;1,06844;
130630;0100;1,04461;
130630;0200;0,58427;
130630;0300;0,928488;
130630;0400;1,00254;
130630;0500;0,749452;
130630;0600;0,697684;
130630;0700;1,14534;
130630;0800;0,94199;
130630;0900;0,748581;
130630;1000;0,247154;
130630;1100;1,01938;
130630;1200;0,688725;
130630;1300;0,459873;
130630;1400;0,714226;
130630;1500;0,967635;
130630;1600;1,04057;
130630;1700;0,85898;
130630;1800;0,910556;
130630;1900;0,765997;
130630;2000;1,15919;
130630;2100;0,966201;
130630;2200;0,90134;
130630;2300;0,977989;
130701;0000;0,915129;
130701;0100;1,09159;
130701;0200;1,42849;
130701;0300;1,27975;
130701;0400;1,12715;
130701;0500;0,978572;
130701;0600;1,11836;
130701;0700;0,849215;
130701;0800;1,02562;
130701;0900;0,794636;
130701;1000;0,229052;
130701;1100;0,341546;
130701;1200;0,88731;
130701;1300;0,725705;
130701;1400;1,17614;
130701;1500;1,14541;
130701;1600;1,15555;
130701;1700;0,780705;
130701;1800;0,701629;
130701;1900;1,0456;
130701;2000;0,883382;
130701;2100;0,999327;
130701;2200;1,11078;
130701;2300;1,1659;
130702;0000;0,782098;
130702;0100;1,03552;
130702;0200;0,20896;
130702;0300;0,807392;
130702;0400;1,35723;
130702;0500;0,994469;
130702;0600;1,45549;
130702;0700;1,30134;
130702;0800;0,854051;
130702;0900;0,522894;
130702;1000;0,42371;
130702;1100;0,465997;
130702;1200;0,838923;
130702;1300;0,727284;
130702;1400;1,25792;
130702;1500;0,812763;
130702;1600;1,16509;
130702;1700;0,921394;
130702;1800;1,77821;
130702;1900;0,606858;
130702;2000;0,523706;
130702;2100;0,417854;
130702;2200;1,50589;
130702;2300;1,05526;
130703;0000;1,11879;
130703;0100;0,648946;
130703;0200;0,218473;
130703;0300;0,797966;
130703;0400;0,727897;
130703;0500;0,408077;
130703;0600;0,457884;
130703;0700;0,153756;
130703;0800;0,888055;
130703;0900;0,874566;
130703;1000;0,864189;
130703;1100;1,05803;
130703;1200;0,690233;
130703;1300;0,547107;
130703;1400;0,826303;
130703;1500;0,559972;
130703;1600;0,2791;
130703;1700;0,654536;
130703;1800;0,968279;
130703;1900;0,272825;
130703;2000;0,510755;
130703;2100;0,662376;
130703;2200;0,397871;
130703;2300;1,02187;
130704;0000;0,647578;
130704;0100;0,675707;
130704;0200;0,414063;
130704;0300;0,617532;
130704;0400;0,531164;
130704;0500;0,933575;
130704;0600;0,217509;
130704;0700;0,657504;
130704;0800;0,12435;
130704;0900;0,75367;
130704;1000;0,353538;
130704;1100;0,382175;
130704;1200;0,824476;
130704;1300;1,17056;
130704;1400;0,921334;
130704;1500;1,19245;
130704;1600;1,26775;
130704;1700;0,394205;
130704;1800;0,873445;
130704;1900;0,544158;
130704;2000;0,431827;
130704;2100;0,3536;
130704;2200;0,497648;
130704;2300;0,922526;
130705;0000;0,550949;
130705;0100;0,303552;
130705;0200;0,362173;
130705;0300;0,802966;
130705;0400;0,231661;
130705;0500;0,378147;
130705;0600;0,56484;
130705;0700;0,581271;
130705;0800;0,0411041;
130705;0900;0,816784;
130705;1000;0,499878;
130705;1100;1,87347;
130705;1200;0,974396;
130705;1300;0,953821;
130705;1400;2,24579;
130705;1500;0,443198;
130705;1600;0,886926;
130705;1700;0,601903;
130705;1800;1,16708;
130705;1900;0,5171;
130705;2000;0,256006;
130705;2100;0,351489;
130705;2200;0,230154;
130705;2300;0,470037;
130706;0000;0,424251;
130706;0100;0,639251;
130706;0200;0,727816;
130706;0300;0,622954;
130706;0400;0,615642;
130706;0500;0,842303;
130706;0600;0,811245;
130706;0700;0,850565;
130706;0800;0,661543;
130706;0900;0,433302;
130706;1000;0,509218;
130706;1100;0,336057;
130706;1200;0,542154;
130706;1300;0,587807;
130706;1400;0,530888;
130706;1500;0,665423;
130706;1600;0,312608;
130706;1700;0,159414;
130706;1800;0,348384;
130706;1900;0,413184;
130706;2000;0,178426;
130706;2100;0,787107;
130706;2200;0,688524;
130706;2300;0,624485;
130707;0000;0,560681;
130707;0100;0,757445;
130707;0200;0,917665;
130707;0300;0,655655;
130707;0400;0,678752;
130707;0500;0,867123;
130707;0600;0,876282;
130707;0700;0,893325;
130707;0800;0,835958;
130707;0900;0,763126;
130707;1000;0,241139;
130707;1100;0,839689;
130707;1200;1,59465;
130707;1300;1,48714;
130707;1400;1,11358;
130707;1500;0,879437;
130707;1600;0,808495;
130707;1700;0,330852;
130707;1800;0,564452;
130707;1900;0,826982;
130707;2000;0,978189;
130707;2100;1,0207;
130707;2200;1,12129;
130707;2300;0,970773;
130708;0000;1,06229;
130708;0100;0,852168;
130708;0200;0,898635;
130708;0300;1,10543;
130708;0400;1,1848;
130708;0500;0,235005;
130708;0600;0,154613;
130708;0700;0,0925411;
130708;0800;0,566816;
130708;0900;0,342589;
130708;1000;0,183378;
130708;1100;0,723022;
130708;1200;0,533839;
130708;1300;1,10853;
130708;1400;0,996422;
130708;1500;1,26127;
130708;1600;0,780237;
130708;1700;0,768401;
130708;1800;0,19325;
130708;1900;0,313167;
130708;2000;0,549467;
130708;2100;0,329104;
130708;2200;1,07831;
130708;2300;0,269934;
130709;0000;0,385741;
130709;0100;0,226384;
130709;0200;0,377798;
130709;0300;0,889225;
130709;0400;0,612938;
130709;0500;0,6322;
130709;0600;0,298409;
130709;0700;0,446712;
130709;0800;0,180824;
130709;0900;0,528732;
130709;1000;0,878504;
130709;1100;0,271962;
130709;1200;0,158661;
130709;1300;1,5139;
130709;1400;1,50764;
130709;1500;1,30459;
130709;1600;0,870893;
130709;1700;0,457751;
130709;1800;0,952137;
130709;1900;1,09251;
130709;2000;0,52138;
130709;2100;0,458316;
130709;2200;0,89967;
130709;2300;0,42493;
130710;0000;0,657789;
130710;0100;0,75837;
130710;0200;0,632624;
130710;0300;0,972919;
130710;0400;0,587338;
130710;0500;0,448332;
130710;0600;0,821748;
130710;0700;0,534983;
130710;0800;0,717688;
130710;0900;0,0752802;
130710;1000;0,221104;
130710;1100;0,666331;
130710;1200;0,933496;
130710;1300;1,05522;
130710;1400;1,11983;
130710;1500;0,401899;
130710;1600;0,895357;
130710;1700;0,44216;
130710;1800;0,341506;
130710;1900;0,807647;
130710;2000;0,804218;
130710;2100;0,734307;
130710;2200;0,765697;
130710;2300;0,825419;
130711;0000;1,19591;
130711;0100;0,993434;
130711;0200;0,781623;
130711;0300;0,577583;
130711;0400;1,147;
130711;0500;0,929234;
130711;0600;1,26681;
130711;0700;1,15808;
130711;0800;1,10732;
130711;0900;0,897177;
130711;1000;0,747992;
130711;1100;0,892077;
130711;1200;0,542048;
130711;1300;0,912839;
130711;1400;1,0226;
130711;1500;1,38316;
130711;1600;1,30938;
130711;1700;1,28158;
130711;1800;0,873133;
130711;1900;0,979837;
130711;2000;0,500751;
130711;2100;0,762397;
130711;2200;0,815095;
130711;2300;0,603535;
130712;0000;1,10961;
130712;0100;1,16149;
130712;0200;0,953178;
130712;0300;1,00728;
130712;0400;1,16131;
130712;0500;0,686382;
130712;0600;1,25157;
130712;0700;1,29891;
130712;0800;0,889946;
130712;0900;0,341964;
130712;1000;0,285511;
130712;1100;0,425227;
130712;1200;0,832279;
130712;1300;1,13688;
130712;1400;1,07815;
130712;1500;1,06298;
130712;1600;0,591965;
130712;1700;1,26102;
130712;1800;0,946077;
130712;1900;0,75459;
130712;2000;0,728252;
130712;2100;0,313083;
130712;2200;1,0219;
130712;2300;0,53595;
130713;0000;0,545645;
130713;0100;1,30407;
130713;0200;1,11208;
130713;0300;0,893967;
130713;0400;1,23772;
130713;0500;0,894298;
130713;0600;1,08513;
130713;0700;0,883477;
130713;0800;0,585513;
130713;0900;0,946708;
130713;1000;0,645905;
130713;1100;0,46469;
130713;1200;1,30958;
130713;1300;1,39095;
130713;1400;1,20457;
130713;1500;1,44332;
130713;1600;1,25948;
130713;1700;1,13789;
130713;1800;0,311105;
130713;1900;1,07292;
130713;2000;0,884196;
130713;2100;0,819785;
130713;2200;0,909858;
130713;2300;1,00632;
130714;0000;0,942037;
130714;0100;0,928107;
130714;0200;1,07211;
130714;0300;1,04138;
130714;0400;1,19662;
130714;0500;0,756335;
130714;0600;0,826547;
130714;0700;0,996103;
130714;0800;1,20754;
130714;0900;0,742163;
130714;1000;1,18961;
130714;1100;0,656606;
130714;1200;0,962207;
130714;1300;1,03852;
130714;1400;1,02102;
130714;1500;0,488814;
130714;1600;0,956341;
130714;1700;1,05224;
130714;1800;0,18656;
130714;1900;1,08333;
130714;2000;0,759315;
130714;2100;1,11654;
130714;2200;0,844947;
130714;2300;1,02775;
130715;0000;1,40152;
130715;0100;1,13793;
130715;0200;1,08911;
130715;0300;1,19824;
130715;0400;1,34891;
130715;0500;0,775161;
130715;0600;1,13469;
130715;0700;1,32419;
130715;0800;0,991726;
130715;0900;0,137076;
130715;1000;1,09588;
130715;1100;1,22455;
130715;1200;0,329599;
130715;1300;0,805079;
130715;1400;1,18827;
130715;1500;1,65345;
130715;1600;2,05416;
130715;1700;1,14894;
130715;1800;0,62933;
130715;1900;1,14936;
130715;2000;0,726451;
130715;2100;1,01684;
130715;2200;1,00758;
130715;2300;1,11153;
130716;0000;0,950451;
130716;0100;1,2458;
130716;0200;1,04936;
130716;0300;1,24562;
130716;0400;0,591514;
130716;0500;1,34043;
130716;0600;1,40394;
130716;0700;0,97242;
130716;0800;1,16726;
130716;0900;0,437967;
130716;1000;1,05303;
130716;1100;0,968983;
130716;1200;0,73044;
130716;1300;0,790483;
130716;1400;1,01273;
130716;1500;0,985234;
130716;1600;1,00916;
130716;1700;0,986606;
130716;1800;0,459961;
130716;1900;0,528727;
130716;2000;0,758198;
130716;2100;0,84419;
130716;2200;0,824977;
130716;2300;1,32161;
130717;0000;1,25573;
130717;0100;1,1857;
130717;0200;1,48501;
130717;0300;1,26958;
130717;0400;0,971086;
130717;0500;1,32843;
130717;0600;1,16602;
130717;0700;0,583181;
130717;0800;1,28754;
130717;0900;0,809919;
130717;1000;0,422841;
130717;1100;0,846809;
130717;1200;0,958739;
130717;1300;1,0465;
130717;1400;0,938719;
130717;1500;1,43139;
130717;1600;1,63;
130717;1700;1,16184;
130717;1800;0,404634;
130717;1900;0,443724;
130717;2000;0,567115;
130717;2100;0,256371;
130717;2200;0,78252;
130717;2300;0,747258;
130718;0000;0,488179;
130718;0100;0,586395;
130718;0200;0,433777;
130718;0300;0,955432;
130718;0400;1,2576;
130718;0500;1,04594;
130718;0600;0,801066;
130718;0700;1,41696;
130718;0800;1,72741;
130718;0900;0,426878;
130718;1000;0,840787;
130718;1100;0,418144;
130718;1200;0,562222;
130718;1300;1,14947;
130718;1400;1,30957;
130718;1500;1,63559;
130718;1600;1,49637;
130718;1700;1,35955;
130718;1800;1,3417;
130718;1900;1,17551;
130718;2000;1,54257;
130718;2100;0,453167;
130718;2200;0,565326;
130718;2300;0,935537;
130719;0000;0,743628;
130719;0100;0,932302;
130719;0200;0,874988;
130719;0300;0,842195;
130719;0400;0,619455;
130719;0500;1,07409;
130719;0600;0,981587;
130719;0700;1,36449;
130719;0800;1,38046;
130719;0900;0,500957;
130719;1000;0,127907;
130719;1100;0,308713;
130719;1200;0,642829;
130719;1300;1,00346;
130719;1400;0,302045;
130719;1500;0,981207;
130719;1600;1,39551;
130719;1700;1,43169;
130719;1800;1,25739;
130719;1900;1,39768;
130719;2000;2,17294;
130719;2100;1,19509;
130719;2200;0,4843;
130719;2300;0,875072;
130720;0000;0,990935;
130720;0100;0,917049;
130720;0200;0,600706;
130720;0300;1,17405;
130720;0400;0,314618;
130720;0500;1,01026;
130720;0600;0,871919;
130720;0700;0,775425;
130720;0800;0,876137;
130720;0900;1,10012;
130720;1000;1,54547;
130720;1100;1,65989;
130720;1200;0,867108;
130720;1300;1,57836;
130720;1400;0,759986;
130720;1500;1,9227;
130720;1600;1,39705;
130720;1700;2,19142;
130720;1800;2,09949;
130720;1900;1,00612;
130720;2000;0,368964;
130720;2100;1,10624;
130720;2200;1,5118;
130720;2300;0,783588;
130721;0000;0,313659;
130721;0100;0,374119;
130721;0200;0,0547739;
130721;0300;0,891723;
130721;0400;0,603354;
130721;0500;0,541271;
130721;0600;0,68891;
130721;0700;0,681188;
130721;0800;0,345803;
130721;0900;0,70867;
130721;1000;0,938966;
130721;1100;0,867261;
130721;1200;0,805177;
130721;1300;0,934985;
130721;1400;1,1256;
130721;1500;0,801159;
130721;1600;0,916105;
130721;1700;0,565311;
130721;1800;0,902429;
130721;1900;0,588055;
130721;2000;0,395968;
130721;2100;0,360835;
130721;2200;0,940762;
130721;2300;0,450796;
130722;0000;0,642396;
130722;0100;0,387643;
130722;0200;1,2865;
130722;0300;1,00869;
130722;0400;1,00121;
130722;0500;0,760837;
130722;0600;1,02759;
130722;0700;0,949053;
130722;0800;0,534299;
130722;0900;0,648476;
130722;1000;1,41921;
130722;1100;1,06481;
130722;1200;0,800501;
130722;1300;0,704186;
130722;1400;1,05298;
130722;1500;1,22023;
130722;1600;1,21231;
130722;1700;1,04989;
130722;1800;0,870015;
130722;1900;0,625681;
130722;2000;1,02622;
130722;2100;0,550966;
130722;2200;1,15756;
130722;2300;1,42526;
130723;0000;1,49552;
130723;0100;1,26081;
130723;0200;0,802811;
130723;0300;0,864316;
130723;0400;1,32692;
130723;0500;1,05151;
130723;0600;0,953091;
130723;0700;1,38024;
130723;0800;1,0483;
130723;0900;0,149482;
130723;1000;0,448586;
130723;1100;1,33004;
130723;1200;0,914289;
130723;1300;1,07753;
130723;1400;1,00779;
130723;1500;1,08657;
130723;1600;1,08885;
130723;1700;0,953712;
130723;1800;0,876408;
130723;1900;0,773173;
130723;2000;1,23613;
130723;2100;0,986694;
130723;2200;1,24272;
130723;2300;0,969693;
130724;0000;1,19701;
130724;0100;1,20595;
130724;0200;1,21835;
130724;0300;1,34783;
130724;0400;1,35941;
130724;0500;1,37157;
130724;0600;1,32589;
130724;0700;1,03583;
130724;0800;0,953564;
130724;0900;0,217118;
130724;1000;0,804805;
130724;1100;0,764606;
130724;1200;0,240985;
130724;1300;1,008;
130724;1400;1,16031;
130724;1500;0,911289;
130724;1600;0,922297;
130724;1700;0,825454;
130724;1800;1,10325;
130724;1900;0,936873;
130724;2000;1,42821;
130724;2100;1,18131;
130724;2200;1,07566;
130724;2300;1,39265;
130725;0000;1,39052;
130725;0100;1,42646;
130725;0200;1,35786;
130725;0300;1,41599;
130725;0400;1,47682;
130725;0500;1,28172;
130725;0600;1,06665;
130725;0700;1,32878;
130725;0800;0,829369;
130725;0900;0,399278;
130725;1000;1,10853;
130725;1100;0,843194;
130725;1200;1,03178;
130725;1300;1,58839;
130725;1400;1,69586;
130725;1500;1,55118;
130725;1600;1,30542;
130725;1700;1,46967;
130725;1800;1,23491;
130725;1900;0,86366;
130725;2000;0,709187;
130725;2100;0,206663;
130725;2200;1,03573;
130725;2300;1,336;
130726;0000;0,785021;
130726;0100;0,621826;
130726;0200;0,672552;
130726;0300;0,764528;
130726;0400;1,07679;
130726;0500;0,863367;
130726;0600;1,63534;
130726;0700;0,942307;
130726;0800;0,798561;
130726;0900;1,58328;
130726;1000;0,263812;
130726;1100;2,05974;
130726;1200;2,07109;
130726;1300;1,78514;
130726;1400;0,909429;
130726;1500;0,864727;
130726;1600;1,99774;
130726;1700;1,16772;
130726;1800;0,357333;
130726;1900;0,457952;
130726;2000;0,329224;
130726;2100;0,685455;
130726;2200;0,752058;
130726;2300;1,10136;
130727;0000;1,16298;
130727;0100;1,13417;
130727;0200;0,87468;
130727;0300;0,831792;
130727;0400;0,950091;
130727;0500;1,05525;
130727;0600;0,57538;
130727;0700;0,586222;
130727;0800;0,737591;
130727;0900;0,200378;
130727;1000;0,747582;
130727;1100;0,681338;
130727;1200;0,730064;
130727;1300;0,735206;
130727;1400;0,927149;
130727;1500;0,743857;
130727;1600;0,592369;
130727;1700;0,699156;
130727;1800;0,838475;
130727;1900;0,710615;
130727;2000;0,559607;
130727;2100;0,676541;
130727;2200;0,422498;
130727;2300;0,255696;
130728;0000;0,34027;
130728;0100;0,53873;
130728;0200;0,643447;
130728;0300;0,621;
130728;0400;0,76628;
130728;0500;0,429685;
130728;0600;0,483765;
130728;0700;0,676779;
130728;0800;0,263427;
130728;0900;0,387239;
130728;1000;0,278106;
130728;1100;0,291105;
130728;1200;0,718359;
130728;1300;1,02397;
130728;1400;1,44208;
130728;1500;1,37015;
130728;1600;1,22123;
130728;1700;0,98784;
130728;1800;0,893428;
130728;1900;0,708334;
130728;2000;0,797857;
130728;2100;0,92071;
130728;2200;1,11931;
130728;2300;0,896721;
130729;0000;1,06691;
130729;0100;1,13129;
130729;0200;1,02896;
130729;0300;1,07565;
130729;0400;1,34401;
130729;0500;0,861262;
130729;0600;0,955112;
130729;0700;0,10636;
130729;0800;0,810018;
130729;0900;1,02679;
130729;1000;1,14479;
130729;1100;1,47053;
130729;1200;1,37838;
