FECHA (YYMMDD);HORA (HHMM);;
131225;0700;15,4;
131225;0800;15,9083;
131225;0900;16,1583;
131225;1000;16,9417;
131225;1100;18,5917;
131225;1200;21,8583;
131225;1300;23,8083;
131225;1400;23,1583;
131225;1500;23,2083;
131225;1600;23,5917;
131225;1700;23,2917;
131225;1800;22,5333;
131225;1900;20,3667;
131225;2000;18,625;
131225;2100;17,775;
131225;2200;17,1917;
131225;2300;16,5;
131226;0000;16,1583;
131226;0100;15,7833;
131226;0200;15,5333;
131226;0300;15,4417;
131226;0400;15,0333;
131226;0500;14,5583;
131226;0600;15,7;
131226;0700;18,9917;
131226;0800;20,5167;
131226;0900;22,9;
131226;1000;25,2083;
131226;1100;26,4917;
131226;1200;28,0667;
131226;1300;29,2417;
131226;1400;30,4;
131226;1500;30,7333;
131226;1600;30,7167;
131226;1700;29,775;
131226;1800;27,9833;
131226;1900;25,45;
131226;2000;22,8333;
131226;2100;21,3917;
131226;2200;20,3333;
131226;2300;19,2917;
131227;0000;18,3417;
131227;0100;17,3667;
131227;0200;16,575;
131227;0300;15,7917;
131227;0400;15,1917;
131227;0500;14,7917;
131227;0600;16,7083;
131227;0700;20,525;
131227;0800;22,9417;
131227;0900;25,4333;
131227;1000;27,7667;
131227;1100;29,4833;
131227;1200;30,55;
131227;1300;31,7167;
131227;1400;32,725;
131227;1500;33,35;
131227;1600;32,9416;
131227;1700;32,2333;
131227;1800;30,2667;
131227;1900;27,75;
131227;2000;24,9833;
131227;2100;23,4667;
131227;2200;22,1583;
131227;2300;20,9417;
131228;0000;19,7083;
131228;0100;19,0667;
131228;0200;17,85;
131228;0300;16,8917;
131228;0400;16,7833;
131228;0500;16,525;
131228;0600;17,4833;
131228;0700;22,3583;
131228;0800;25,2083;
131228;0900;27,5917;
131228;1000;29,4167;
131228;1100;30,725;
131228;1200;32,225;
131228;1300;33,7083;
131228;1400;34,1083;
131228;1500;34;
131228;1600;33,8583;
131228;1700;31,8083;
131228;1800;30,1917;
131228;1900;26,8583;
131228;2000;24,0583;
131228;2100;22,6333;
131228;2200;21,4917;
131228;2300;20,15;
131229;0000;19,0333;
131229;0100;17,9166;
131229;0200;17,05;
131229;0300;16,4083;
131229;0400;15,775;
131229;0500;15,1583;
131229;0600;16,7833;
131229;0700;22,0167;
131229;0800;24,4417;
131229;0900;26,9417;
131229;1000;28,7083;
131229;1100;30,35;
131229;1200;32,1167;
131229;1300;33,15;
131229;1400;34,0166;
131229;1500;34,0666;
131229;1600;33,5;
131229;1700;32,8333;
131229;1800;30,7667;
131229;1900;27,9917;
131229;2000;25,4667;
131229;2100;23,8667;
131229;2200;22,825;
131229;2300;21,4167;
131230;0000;20,225;
131230;0100;19,2083;
131230;0200;18,3667;
131230;0300;17,9833;
131230;0400;17,3;
131230;0500;16,7417;
131230;0600;18,125;
131230;0700;21,45;
131230;0800;22,9833;
131230;0900;25,1083;
131230;1000;27,1333;
131230;1100;29,525;
131230;1200;30,575;
131230;1300;31,15;
131230;1400;31,3917;
131230;1500;31,95;
131230;1600;31,025;
131230;1700;29,0333;
131230;1800;27,525;
131230;1900;24,8083;
131230;2000;22,4833;
131230;2100;21,2333;
131230;2200;20,3417;
131230;2300;19,275;
131231;0000;18,7083;
131231;0100;17,9416;
131231;0200;17,2333;
131231;0300;16,6083;
131231;0400;15,8833;
131231;0500;15,4333;
131231;0600;17,125;
131231;0700;20,1167;
131231;0800;22,9583;
131231;0900;24,7333;
131231;1000;27,2833;
131231;1100;29,0833;
131231;1200;29,5833;
131231;1300;30,7583;
131231;1400;31,5083;
131231;1500;30,8083;
131231;1600;30,1333;
131231;1700;28,4917;
131231;1800;26,125;
131231;1900;23,025;
131231;2000;20,5083;
131231;2100;19,425;
131231;2200;18,5917;
131231;2300;17,525;
140101;0000;16,7167;
140101;0100;15,8917;
140101;0200;15,3333;
140101;0300;14,8583;
140101;0400;14,0083;
140101;0500;13,5833;
140101;0600;15,0583;
140101;0700;18,9667;
140101;0800;20,4417;
140101;0900;22,6917;
140101;1000;24,8333;
140101;1100;26,9;
140101;1200;28,2917;
140101;1300;28,7917;
140101;1400;29,1667;
140101;1500;29,175;
140101;1600;29,0917;
140101;1700;27,7583;
140101;1800;25,5833;
140101;1900;22,8583;
140101;2000;20,35;
140101;2100;19,1333;
140101;2200;18,1667;
140101;2300;17,1917;
140102;0000;16,3417;
140102;0100;15,925;
140102;0200;15,2833;
140102;0300;14,875;
140102;0400;14,9;
140102;0500;14,5417;
140102;0600;14,7167;
140102;0700;16,175;
140102;0800;18,7417;
140102;0900;20,3667;
140102;1000;22,75;
140102;1100;25,7583;
140102;1200;26,6667;
140102;1300;27,4917;
140102;1400;28,1917;
140102;1500;28,5333;
140102;1600;28,6583;
140102;1700;28,0417;
140102;1800;26,5083;
140102;1900;23,9917;
140102;2000;21,6833;
140102;2100;19,8917;
140102;2200;18,775;
140102;2300;18,0917;
140103;0000;16,9333;
140103;0100;16,3333;
140103;0200;15,6167;
140103;0300;15,0083;
140103;0400;14,3083;
140103;0500;13,4583;
140103;0600;15;
140103;0700;19,3083;
140103;0800;20,9917;
140103;0900;23,2;
140103;1000;26,1583;
140103;1100;28,3833;
140103;1200;29,9167;
140103;1300;31,1583;
140103;1400;32,0166;
140103;1500;32,5416;
140103;1600;32,1417;
140103;1700;31,525;
140103;1800;31,1333;
140103;1900;28,9333;
140103;2000;25,975;
140103;2100;23,775;
140103;2200;21,3083;
140103;2300;19,7583;
140104;0000;18,8167;
140104;0100;17,875;
140104;0200;16,6167;
140104;0300;15,6583;
140104;0400;14,9417;
140104;0500;14,4917;
140104;0600;15,7333;
140104;0700;21,8917;
140104;0800;25,9083;
140104;0900;28,7417;
140104;1000;31,175;
140104;1100;33,0916;
140104;1200;34,25;
140104;1300;34,65;
140104;1400;34,7916;
140104;1500;34,1583;
140104;1600;34,0167;
140104;1700;32,6916;
140104;1800;31,175;
140104;1900;28,1667;
140104;2000;25,025;
140104;2100;23,3333;
140104;2200;22,0333;
140104;2300;20,85;
140105;0000;19,8;
140105;0100;19,0166;
140105;0200;18,325;
140105;0300;17,8917;
140105;0400;17,1167;
140105;0500;16,4833;
140105;0600;17,1417;
140105;0700;21,125;
140105;0800;23,6167;
140105;0900;24,525;
140105;1000;26,1917;
140105;1100;27,5417;
140105;1200;28,9583;
140105;1300;30,5333;
140105;1400;30,9583;
140105;1500;31,2583;
140105;1600;31,225;
140105;1700;30,0167;
140105;1800;28,175;
140105;1900;25,425;
140105;2000;23,1417;
140105;2100;21,75;
140105;2200;20,975;
140105;2300;20,275;
140106;0000;19,4333;
140106;0100;18,5417;
140106;0200;17,75;
140106;0300;17,3;
140106;0400;16,7167;
140106;0500;16,3417;
140106;0600;17,1833;
140106;0700;21,3417;
140106;0800;23,975;
140106;0900;26,125;
140106;1000;28,5917;
140106;1100;30,8917;
140106;1200;31,8666;
140106;1300;32,8;
140106;1400;33,5;
140106;1500;33,7833;
140106;1600;33,2833;
140106;1700;31,4916;
140106;1800;29,75;
140106;1900;27,4167;
140106;2000;24,85;
140106;2100;23,3917;
140106;2200;22,1583;
140106;2300;21,0167;
140107;0000;19,725;
140107;0100;18,7167;
140107;0200;17,6833;
140107;0300;17,4333;
140107;0400;16,6417;
140107;0500;16,2583;
140107;0600;17,3917;
140107;0700;22,4417;
140107;0800;25,6083;
140107;0900;27,7;
140107;1000;29,9583;
140107;1100;32,375;
140107;1200;33,55;
140107;1300;34,55;
140107;1400;35,0416;
140107;1500;35,2833;
140107;1600;34,6333;
140107;1700;33,4;
140107;1800;31,375;
140107;1900;28,6083;
140107;2000;26,2167;
140107;2100;24,5917;
140107;2200;23;
140107;2300;21,45;
140108;0000;20,1583;
140108;0100;18,8833;
140108;0200;17,825;
140108;0300;17,0667;
140108;0400;16,4833;
140108;0500;15,9917;
140108;0600;17,375;
140108;0700;21,4;
140108;0800;25,4417;
140108;0900;27,7916;
140108;1000;29,4417;
140108;1100;30,0917;
140108;1200;29,8833;
140108;1300;29,675;
140108;1400;28,525;
140108;1500;27,5083;
140108;1600;26,0417;
140108;1700;24,3417;
140108;1800;23;
140108;1900;20,7667;
140108;2000;19,1;
140108;2100;17,9917;
140108;2200;17,0667;
140108;2300;16,5916;
140109;0000;16,2167;
140109;0100;15,8833;
140109;0200;15,3583;
140109;0300;15,0167;
140109;0400;14,5333;
140109;0500;14,0917;
140109;0600;14,4333;
140109;0700;16,8417;
140109;0800;19,075;
140109;0900;21,2;
140109;1000;23,5917;
140109;1100;25,525;
140109;1200;27,6083;
140109;1300;28,7083;
140109;1400;29,3417;
140109;1500;29,9333;
140109;1600;29,875;
140109;1700;29,025;
140109;1800;26,925;
140109;1900;24,7;
140109;2000;22,5;
140109;2100;21,075;
140109;2200;20,1083;
140109;2300;19,075;
140110;0000;18,225;
140110;0100;17,275;
140110;0200;16,425;
140110;0300;15,9667;
140110;0400;15,25;
140110;0500;14,6917;
140110;0600;15,4083;
140110;0700;20,35;
140110;0800;23,0083;
140110;0900;25,1;
140110;1000;26,825;
140110;1100;28,9916;
140110;1200;30,15;
140110;1300;31,0917;
140110;1400;32,3;
140110;1500;32,5666;
140110;1600;32,2916;
140110;1700;30,875;
140110;1800;28,8083;
140110;1900;26,0667;
140110;2000;22,6417;
140110;2100;21,3583;
140110;2200;20,3167;
140110;2300;19,4333;
140111;0000;18,725;
140111;0100;17,9333;
140111;0200;17,1667;
140111;0300;16,5833;
140111;0400;15,8417;
140111;0500;15,4417;
140111;0600;16,0583;
140111;0700;21,8417;
140111;0800;24,1417;
140111;0900;26,5417;
140111;1000;29,0167;
140111;1100;32,225;
140111;1200;33,6083;
140111;1300;35,3583;
140111;1400;35,2667;
140111;1500;35,5583;
140111;1600;34,0833;
140111;1700;32,0083;
140111;1800;29,7583;
140111;1900;26,325;
140111;2000;24,0917;
140111;2100;22,3083;
140111;2200;21,05;
140111;2300;20,0583;
140112;0000;19,05;
140112;0100;18,2583;
140112;0200;17,4917;
140112;0300;16,9583;
140112;0400;16,4667;
140112;0500;15,7667;
140112;0600;16,5417;
140112;0700;21,3083;
140112;0800;24,2833;
140112;0900;27,3333;
140112;1000;29,6917;
140112;1100;32,1833;
140112;1200;33,8333;
140112;1300;34,0833;
140112;1400;33,05;
140112;1500;32,6916;
140112;1600;30,8;
140112;1700;29,1583;
140112;1800;27,7;
140112;1900;24,4417;
140112;2000;21,8333;
140112;2100;20;
140112;2200;19,1666;
140112;2300;19,0833;
140113;0000;18,2;
140113;0100;17,4167;
140113;0200;16,7083;
140113;0300;15,65;
140113;0400;15,075;
140113;0500;15,1333;
140113;0600;15,5333;
140113;0700;17,775;
140113;0800;21,0833;
140113;0900;23,0583;
140113;1000;25,0333;
140113;1100;27,1667;
140113;1200;28,7333;
140113;1300;29,0083;
140113;1400;29,1333;
140113;1500;29,025;
140113;1600;29,4833;
140113;1700;29,2;
140113;1800;27,3167;
140113;1900;24,55;
140113;2000;22,0333;
140113;2100;20,8583;
140113;2200;19,9167;
140113;2300;19,1333;
140114;0000;18,1833;
140114;0100;17,325;
140114;0200;17,0083;
140114;0300;16,7917;
140114;0400;16,575;
140114;0500;16,1666;
140114;0600;16,675;
140114;0700;19,8583;
140114;0800;23,4167;
140114;0900;25,5;
140114;1000;27,5667;
140114;1100;29,45;
140114;1200;30,55;
140114;1300;32,175;
140114;1400;32,475;
140114;1500;32,2583;
140114;1600;31,675;
140114;1700;30,3417;
140114;1800;28,1833;
140114;1900;26,3917;
140114;2000;24,6917;
140114;2100;23,7;
140114;2200;22,5917;
140114;2300;21,7333;
140115;0000;21,0167;
140115;0100;20,1667;
140115;0200;19,3833;
140115;0300;18,95;
140115;0400;18,3417;
140115;0500;18,0333;
140115;0600;18,725;
140115;0700;23,6333;
140115;0800;26,4417;
140115;0900;28,4333;
140115;1000;30,6083;
140115;1100;31,6666;
140115;1200;32,2583;
140115;1300;32,725;
140115;1400;32,3166;
140115;1500;32,475;
140115;1600;31,8083;
140115;1700;30,5917;
140115;1800;29,1167;
140115;1900;27,05;
140115;2000;24,4;
140115;2100;23,2417;
140115;2200;22,5083;
140115;2300;20,8917;
140116;0000;19,875;
140116;0100;19,2083;
140116;0200;18,7833;
140116;0300;18,375;
140116;0400;17,6083;
140116;0500;16,8;
140116;0600;17,2833;
140116;0700;18,9667;
140116;0800;21,3083;
140116;0900;23,7583;
140116;1000;25,5333;
140116;1100;27,3833;
140116;1200;28,7417;
140116;1300;29,8417;
140116;1400;30,5917;
140116;1500;31,325;
140116;1600;30,9083;
140116;1700;30,225;
140116;1800;28,6083;
140116;1900;25,8167;
140116;2000;23,7917;
140116;2100;22,4583;
140116;2200;21,0917;
140116;2300;20,175;
140117;0000;19,275;
140117;0100;18,075;
140117;0200;17,8;
140117;0300;17,3333;
140117;0400;16,5333;
140117;0500;16,1583;
140117;0600;16,5917;
140117;0700;19,0667;
140117;0800;21,3417;
140117;0900;23,1417;
140117;1000;24,9333;
140117;1100;27,1083;
140117;1200;28,5;
140117;1300;29,925;
140117;1400;30,9083;
140117;1500;31,3583;
140117;1600;31,175;
140117;1700;29,7583;
140117;1800;26,75;
140117;1900;24,7917;
140117;2000;22,7833;
140117;2100;21,3583;
140117;2200;20,2083;
140117;2300;19,3083;
140118;0000;18,4583;
140118;0100;17,7583;
140118;0200;17,45;
140118;0300;17,2167;
140118;0400;16,9083;
140118;0500;17;
140118;0600;17,6667;
140118;0700;19,1417;
140118;0800;20,775;
140118;0900;21,475;
140118;1000;23,0333;
140118;1100;24,7167;
140118;1200;26,7917;
140118;1300;27,8667;
140118;1400;28,45;
140118;1500;27,0833;
140118;1600;26,5667;
140118;1700;26,8667;
140118;1800;27,1917;
140118;1900;26,525;
140118;2000;25,1083;
140118;2100;23,1417;
140118;2200;21,4;
140118;2300;20,3917;
140119;0000;19,475;
140119;0100;18,525;
140119;0200;17,7917;
140119;0300;17,2667;
140119;0400;16,5917;
140119;0500;16,0917;
140119;0600;16,4417;
140119;0700;21,475;
140119;0800;23,4417;
140119;0900;24,55;
140119;1000;26,1917;
140119;1100;27,775;
140119;1200;28,9;
140119;1300;30;
140119;1400;30,8083;
140119;1500;30,6583;
140119;1600;30,25;
140119;1700;28,6417;
140119;1800;27,1833;
140119;1900;24,2;
140119;2000;21,6167;
140119;2100;19,45;
140119;2200;17,875;
140119;2300;16,8583;
140120;0000;16,3333;
140120;0100;16,05;
140120;0200;15,5083;
140120;0300;14,85;
140120;0400;14,7;
140120;0500;14,5833;
140120;0600;15,1833;
140120;0700;18,3083;
140120;0800;19,8666;
140120;0900;22,1333;
140120;1000;24,9167;
140120;1100;27,0583;
140120;1200;28,5417;
140120;1300;29,3167;
140120;1400;31,05;
140120;1500;30,4167;
140120;1600;28,8;
140120;1700;26,0167;
140120;1800;23,5;
140120;1900;21,7833;
140120;2000;19,3833;
140120;2100;17,4583;
140120;2200;16,8417;
140120;2300;16,4417;
140121;0000;15,55;
140121;0100;14,5917;
140121;0200;14,4167;
140121;0300;14,1583;
140121;0400;13,825;
140121;0500;13,3333;
140121;0600;13,75;
140121;0700;17,5583;
140121;0800;19,9;
140121;0900;21,9333;
140121;1000;24,6917;
140121;1100;27,2333;
140121;1200;29,2417;
140121;1300;29,975;
140121;1400;30,975;
140121;1500;31;
140121;1600;30,7583;
140121;1700;29,5;
140121;1800;26,7333;
140121;1900;23,6;
140121;2000;21,1417;
140121;2100;19,775;
140121;2200;18,5167;
140121;2300;17,8667;
140122;0000;16,9917;
140122;0100;16,5417;
140122;0200;15,9083;
140122;0300;15,175;
140122;0400;14,8083;
140122;0500;14,6583;
140122;0600;15,3667;
140122;0700;18,3583;
140122;0800;20,2833;
140122;0900;21,8667;
140122;1000;23,4167;
140122;1100;24,8333;
140122;1200;27,25;
140122;1300;27,9833;
140122;1400;28,6;
140122;1500;28,475;
140122;1600;28,3333;
140122;1700;26,275;
140122;1800;24,7167;
140122;1900;23,6167;
140122;2000;21,425;
140122;2100;19,6917;
140122;2200;18,45;
140122;2300;17,35;
140123;0000;16,7667;
140123;0100;16,4583;
140123;0200;16,0917;
140123;0300;15,475;
140123;0400;15,025;
140123;0500;14,575;
140123;0600;14,85;
140123;0700;17,2667;
140123;0800;19,5667;
140123;0900;20,1833;
140123;1000;21,7667;
140123;1100;22,425;
140123;1200;25,0583;
140123;1300;25,975;
140123;1400;26,3333;
140123;1500;26,4333;
140123;1600;27,425;
140123;1700;26,3417;
140123;1800;23,6;
140123;1900;21,375;
140123;2000;19,35;
140123;2100;17,925;
140123;2200;16,8;
140123;2300;15,85;
140124;0000;15,0667;
140124;0100;14,8167;
140124;0200;14,25;
140124;0300;14,2583;
140124;0400;13,725;
140124;0500;13,3167;
140124;0600;13,4583;
140124;0700;17,4917;
140124;0800;19,3;
140124;0900;21,05;
140124;1000;23,0333;
140124;1100;25,4083;
140124;1200;26,9167;
140124;1300;28,4583;
140124;1400;28,8083;
140124;1500;29,4833;
140124;1600;29,1667;
140124;1700;28,6167;
140124;1800;27,0166;
140124;1900;24,225;
140124;2000;21,8;
140124;2100;20,2;
140124;2200;18,4667;
140124;2300;17,5583;
140125;0000;17,025;
140125;0100;16,2667;
140125;0200;15,4;
140125;0300;14,7917;
140125;0400;14,2417;
140125;0500;13,7333;
140125;0600;13,95;
140125;0700;18,8833;
140125;0800;21,075;
140125;0900;23,1917;
140125;1000;24,8917;
140125;1100;27,55;
140125;1200;28,6667;
140125;1300;29,9833;
140125;1400;30,3;
140125;1500;30,8583;
140125;1600;30,4833;
140125;1700;29,675;
140125;1800;28,0833;
140125;1900;24,475;
140125;2000;21,6833;
140125;2100;20,1417;
140125;2200;19,025;
140125;2300;18,15;
140126;0000;17,4;
140126;0100;16,8083;
140126;0200;16,1333;
140126;0300;15,525;
140126;0400;14,875;
140126;0500;14,225;
140126;0600;14,2333;
140126;0700;19,125;
140126;0800;20,3917;
140126;0900;22,1667;
140126;1000;24,2417;
140126;1100;26,1833;
140126;1200;27,4583;
140126;1300;28,5583;
140126;1400;28,9667;
140126;1500;29,7167;
140126;1600;29,4333;
140126;1700;28,6;
140126;1800;25,975;
140126;1900;22,7583;
140126;2000;20,325;
140126;2100;18,3333;
140126;2200;17,1167;
140126;2300;15,75;
140127;0000;15,0333;
140127;0100;14,6583;
140127;0200;14,1;
140127;0300;13,35;
140127;0400;12,8417;
140127;0500;12,1667;
140127;0600;11,6833;
140127;0700;13,4917;
140127;0800;15,2583;
140127;0900;17,5917;
140127;1000;20,0667;
140127;1100;22,1667;
140127;1200;23,3417;
140127;1300;24,6083;
140127;1400;24,9417;
140127;1500;25,3583;
140127;1600;25,4083;
140127;1700;24,775;
140127;1800;23,9333;
140127;1900;21,075;
140127;2000;18,7167;
140127;2100;17,525;
140127;2200;16,3167;
140127;2300;15,3083;
140128;0000;14,65;
140128;0100;14,2833;
140128;0200;13,8583;
140128;0300;13,475;
140128;0400;13,0167;
140128;0500;12,6417;
140128;0600;12,7333;
140128;0700;16,5917;
140128;0800;18,1667;
140128;0900;20,7917;
140128;1000;23,0667;
140128;1100;25,525;
140128;1200;27,225;
140128;1300;28,6083;
140128;1400;29,7333;
140128;1500;30,125;
140128;1600;30,5667;
140128;1700;30,175;
140128;1800;28,1667;
140128;1900;25,7417;
140128;2000;23,0417;
140128;2100;21,25;
140128;2200;20,025;
140128;2300;19,275;
140129;0000;18,325;
140129;0100;17,4167;
140129;0200;16,6167;
140129;0300;15,8833;
140129;0400;15,2917;
140129;0500;14,95;
140129;0600;14,9833;
140129;0700;19,65;
140129;0800;23,325;
140129;0900;25,5167;
140129;1000;27,975;
140129;1100;29,8583;
140129;1200;31,4;
140129;1300;32,7583;
140129;1400;33,3916;
140129;1500;33,925;
140129;1600;33,6166;
140129;1700;31,1583;
140129;1800;29,25;
140129;1900;26,225;
140129;2000;23,8917;
140129;2100;22,7667;
140129;2200;21,625;
140129;2300;20,4083;
140130;0000;19,3417;
140130;0100;18,0583;
140130;0200;17,3583;
140130;0300;16,7083;
140130;0400;16,2583;
140130;0500;15,8917;
140130;0600;15,925;
140130;0700;20,3167;
140130;0800;24,7083;
140130;0900;26,2167;
140130;1000;27,95;
140130;1100;29,75;
140130;1200;30,8417;
140130;1300;31,3833;
140130;1400;31,6;
140130;1500;31,9667;
140130;1600;31,5917;
140130;1700;30,2917;
140130;1800;27,625;
140130;1900;24,6583;
140130;2000;22,0333;
140130;2100;21,0917;
140130;2200;20,5833;
140130;2300;19,775;
140131;0000;18,8667;
140131;0100;17,9167;
140131;0200;17,1;
140131;0300;16,425;
140131;0400;15,95;
140131;0500;15,4583;
140131;0600;15,3333;
140131;0700;20,025;
140131;0800;22,55;
140131;0900;25,175;
140131;1000;27,075;
140131;1100;28,7167;
140131;1200;30,15;
140131;1300;31,7583;
140131;1400;32,5833;
140131;1500;32,5583;
140131;1600;32,525;
140131;1700;31,3083;
140131;1800;28,6;
140131;1900;25,575;
140131;2000;23,4583;
140131;2100;22;
140131;2200;20,8417;
140131;2300;19,8667;
140201;0000;19,325;
140201;0100;18,5167;
140201;0200;17,775;
140201;0300;16,9917;
140201;0400;16,525;
140201;0500;16,2;
140201;0600;16,0667;
140201;0700;19,1167;
140201;0800;21,6833;
140201;0900;23,8833;
140201;1000;26,15;
140201;1100;27,875;
140201;1200;28,7083;
140201;1300;29,1083;
140201;1400;29,5083;
140201;1500;29,6833;
140201;1600;28,4083;
140201;1700;26,725;
140201;1800;25,125;
140201;1900;22,5833;
140201;2000;20,4167;
140201;2100;19,0167;
140201;2200;17,975;
140201;2300;17,0833;
140202;0000;16,2083;
140202;0100;15,475;
140202;0200;14,9;
140202;0300;14,0083;
140202;0400;13,4333;
140202;0500;13,2167;
140202;0600;12,5667;
140202;0700;16,675;
140202;0800;18,7;
140202;0900;21,0417;
140202;1000;23,3833;
140202;1100;25,4333;
140202;1200;27,2083;
140202;1300;27,6833;
140202;1400;27,7917;
140202;1500;27,95;
140202;1600;27,3;
140202;1700;26,425;
140202;1800;24,225;
140202;1900;21,8;
140202;2000;19,5833;
140202;2100;17,9833;
140202;2200;16,7083;
140202;2300;15,7583;
140203;0000;15,2917;
140203;0100;14,6833;
140203;0200;14,125;
140203;0300;13,2583;
140203;0400;12,8;
140203;0500;12,3;
140203;0600;12,025;
140203;0700;15,6833;
140203;0800;18,3417;
140203;0900;20,4583;
140203;1000;23,1583;
140203;1100;25,2167;
140203;1200;26,65;
140203;1300;28,1417;
140203;1400;28,85;
140203;1500;29,775;
140203;1600;30,1;
140203;1700;29,5917;
140203;1800;27,3917;
140203;1900;24,2667;
140203;2000;21,9917;
140203;2100;20,1417;
140203;2200;18,8583;
140203;2300;17,8167;
140204;0000;17,0083;
140204;0100;15,95;
140204;0200;15,1083;
140204;0300;14,4167;
140204;0400;13,8;
140204;0500;13,425;
140204;0600;13,2167;
140204;0700;18,6083;
140204;0800;21,2167;
140204;0900;23,4583;
140204;1000;25,0583;
140204;1100;26,2417;
140204;1200;26,625;
140204;1300;27,7917;
140204;1400;28,5583;
140204;1500;28,225;
140204;1600;27,925;
140204;1700;26,8833;
140204;1800;25,3083;
140204;1900;22,1333;
140204;2000;19,0167;
140204;2100;17,0583;
140204;2200;15,7667;
140204;2300;14,7917;
140205;0000;14,025;
140205;0100;13,575;
140205;0200;13,0667;
140205;0300;12,9333;
140205;0400;12,1583;
140205;0500;11,775;
140205;0600;11,8667;
140205;0700;15,1583;
140205;0800;17,575;
140205;0900;19,7833;
140205;1000;21,9333;
140205;1100;24,1;
140205;1200;25,5333;
140205;1300;26,975;
140205;1400;27,425;
140205;1500;27,6833;
140205;1600;27,9;
140205;1700;27,4667;
140205;1800;25,175;
140205;1900;22,1417;
140205;2000;19,9583;
140205;2100;19,0333;
140205;2200;18,1167;
140205;2300;17,4333;
140206;0000;16,625;
140206;0100;15,925;
140206;0200;15,0667;
140206;0300;14,4917;
140206;0400;13,575;
140206;0500;12,9083;
140206;0600;12,8917;
140206;0700;16,7667;
140206;0800;19,875;
140206;0900;21,775;
140206;1000;23,8917;
140206;1100;26,3;
140206;1200;27,6167;
140206;1300;28,6583;
140206;1400;28,9833;
140206;1500;29,8;
140206;1600;29,4417;
140206;1700;28,0833;
140206;1800;26,25;
140206;1900;23,1833;
140206;2000;20,8167;
140206;2100;19,3083;
140206;2200;18,225;
140206;2300;17,1583;
140207;0000;16,4333;
140207;0100;15,3333;
140207;0200;14,425;
140207;0300;13,8583;
140207;0400;13,3083;
140207;0500;12,7333;
140207;0600;12,5583;
140207;0700;16,2083;
140207;0800;20,1083;
140207;0900;22,175;
140207;1000;24,25;
140207;1100;26,7;
140207;1200;28,3167;
140207;1300;29,5667;
140207;1400;30,7083;
140207;1500;30,7417;
140207;1600;30,5583;
140207;1700;29,75;
140207;1800;26,775;
140207;1900;23,275;
140207;2000;20,65;
140207;2100;19,3;
140207;2200;18,2833;
140207;2300;17,325;
140208;0000;16,4583;
140208;0100;15,6833;
140208;0200;14,7917;
140208;0300;14,0333;
140208;0400;13,3333;
140208;0500;12,9833;
140208;0600;12,5833;
140208;0700;16,2667;
140208;0800;19,0417;
140208;0900;21,35;
140208;1000;23,4833;
140208;1100;25,875;
140208;1200;27,9167;
140208;1300;29,2333;
140208;1400;29,7667;
140208;1500;30,3417;
140208;1600;30,45;
140208;1700;29,9583;
140208;1800;27,4083;
140208;1900;24,075;
140208;2000;21,6583;
140208;2100;19,875;
140208;2200;19,05;
140208;2300;18,3333;
140209;0000;17,525;
140209;0100;16,75;
140209;0200;16,3583;
140209;0300;15,625;
140209;0400;14,8417;
140209;0500;14,3417;
140209;0600;14,1583;
140209;0700;17,0583;
140209;0800;20,6583;
140209;0900;23,0833;
140209;1000;25,7;
140209;1100;27,4083;
140209;1200;29,2167;
140209;1300;30,6417;
140209;1400;31,15;
140209;1500;31,65;
140209;1600;31,8083;
140209;1700;30,8916;
140209;1800;28,0417;
140209;1900;24,3833;
140209;2000;22,3167;
140209;2100;20,9;
140209;2200;19,8833;
140209;2300;19,2916;
140210;0000;18,5;
140210;0100;17,5833;
140210;0200;16,8917;
140210;0300;16,075;
140210;0400;15,4167;
140210;0500;14,9667;
140210;0600;14,8833;
140210;0700;18,4833;
140210;0800;22,1;
140210;0900;23,85;
140210;1000;25,6667;
140210;1100;27,1417;
140210;1200;28,7167;
140210;1300;29,85;
140210;1400;30,8333;
140210;1500;30,2667;
140210;1600;29,6417;
140210;1700;28,8833;
140210;1800;27,25;
140210;1900;23,2667;
140210;2000;20,0667;
140210;2100;18,5917;
140210;2200;17,3833;
140210;2300;16,5083;
140211;0000;15,95;
140211;0100;15,3417;
140211;0200;14,6833;
140211;0300;14,175;
140211;0400;13,625;
140211;0500;13,3917;
140211;0600;13,2583;
140211;0700;16,4083;
140211;0800;18,8083;
140211;0900;21,5917;
140211;1000;23,6917;
140211;1100;26,45;
140211;1200;28,8833;
140211;1300;30,6667;
140211;1400;31,6166;
140211;1500;32,4583;
140211;1600;32,1583;
140211;1700;31,05;
140211;1800;28,35;
140211;1900;25,2333;
140211;2000;22,7917;
140211;2100;21,525;
140211;2200;20,575;
140211;2300;19,8167;
140212;0000;18,9417;
140212;0100;18,3083;
140212;0200;17,2917;
140212;0300;16,575;
140212;0400;15,95;
140212;0500;15,45;
140212;0600;15,2583;
140212;0700;18,5583;
140212;0800;23;
140212;0900;25,35;
140212;1000;27,675;
140212;1100;29,3333;
140212;1200;31,4333;
140212;1300;33,1166;
140212;1400;33,6083;
140212;1500;33,4416;
140212;1600;32,3583;
140212;1700;31,0417;
140212;1800;29,1167;
140212;1900;26,0917;
140212;2000;23,1917;
140212;2100;21,7833;
140212;2200;20,7833;
140212;2300;20,0833;
140213;0000;18,7;
140213;0100;17,7417;
140213;0200;16,9083;
140213;0300;16,15;
140213;0400;15,6667;
