FECHA (YYMMDD);HORA (HHMM);;
140920;1200;34,25;
140920;1300;31,1667;
140920;1400;29,1667;
140920;1500;29;
140920;1600;29,0833;
140920;1700;34,9167;
140920;1800;41,0833;
140920;1900;54,8333;
140920;2000;60,3333;
140920;2100;68;
140920;2200;70,75;
140920;2300;72;
140921;0000;73,4167;
140921;0100;75,5833;
140921;0200;77,9166;
140921;0300;79,1667;
140921;0400;81,25;
140921;0500;82,3333;
140921;0600;83,1666;
140921;0700;81,75;
140921;0800;81,3333;
140921;0900;86,0833;
140921;1000;83,25;
140921;1100;71;
140921;1200;60,6667;
140921;1300;53,5;
140921;1400;51,9167;
140921;1500;61,0833;
140921;1600;62,8333;
140921;1700;65,1666;
140921;1800;72,1666;
140921;1900;75,6666;
140921;2000;78,4166;
140921;2100;80,0833;
140921;2200;81,1667;
140921;2300;86,25;
140922;0000;89,1666;
140922;0100;90;
140922;0200;88,5;
140922;0300;87;
140922;0400;89;
140922;0500;90,25;
140922;0600;90,8333;
140922;0700;90,25;
140922;0800;90;
140922;0900;90;
140922;1000;89,3333;
140922;1100;87,75;
140922;1200;87,1666;
140922;1300;87,1666;
140922;1400;81,3333;
140922;1500;73,75;
140922;1600;73,5833;
140922;1700;76;
140922;1800;74,1667;
140922;1900;75,3333;
140922;2000;77,25;
140922;2100;78,8333;
140922;2200;80,6666;
140922;2300;81,9167;
140923;0000;82,4166;
140923;0100;82;
140923;0200;82,0833;
140923;0300;84,1666;
140923;0400;86,25;
140923;0500;86,75;
140923;0600;85,0833;
140923;0700;82,3333;
140923;0800;76,4166;
140923;0900;69,4166;
140923;1000;66,5833;
140923;1100;61,4167;
140923;1200;55,3333;
140923;1300;57;
140923;1400;56,9167;
140923;1500;53,5;
140923;1600;52,1667;
140923;1700;52,9167;
140923;1800;56,0833;
140923;1900;55,0833;
140923;2000;58,0833;
140923;2100;65,6666;
140923;2200;74,0833;
140923;2300;77,0833;
140924;0000;77,4166;
140924;0100;77,1667;
140924;0200;78,9166;
140924;0300;80;
140924;0400;78,5;
140924;0500;78,75;
140924;0600;78,75;
140924;0700;76,4166;
140924;0800;72,4166;
140924;0900;66,4166;
140924;1000;63;
140924;1100;60,25;
140924;1200;58,3333;
140924;1300;56,0833;
140924;1400;58,4167;
140924;1500;60,8333;
140924;1600;61,0833;
140924;1700;61;
140924;1800;58,3333;
140924;1900;61,6667;
140924;2000;67,0833;
140924;2100;71,0833;
140924;2200;73,3333;
140924;2300;75,4166;
140925;0000;75,9166;
140925;0100;77,1666;
140925;0200;78,4166;
140925;0300;79,4166;
140925;0400;81;
140925;0500;81;
140925;0600;80,4166;
140925;0700;82;
140925;0800;80,5;
140925;0900;67,6666;
140925;1000;57,6667;
140925;1100;46,75;
140925;1200;40,75;
140925;1300;47,1667;
140925;1400;49,4167;
140925;1500;48,3333;
140925;1600;52,9167;
140925;1700;55;
140925;1800;60,5833;
140925;1900;65,8333;
140925;2000;69,8333;
140925;2100;73,75;
140925;2200;77,25;
140925;2300;80,1666;
140926;0000;82;
140926;0100;82,75;
140926;0200;83,0833;
140926;0300;84;
140926;0400;84,0833;
140926;0500;85;
140926;0600;85;
140926;0700;83,9167;
140926;0800;80,5833;
140926;0900;74,8333;
140926;1000;69,5;
140926;1100;62,25;
140926;1200;53,6667;
140926;1300;43,9167;
140926;1400;40,25;
140926;1500;37,6667;
140926;1600;36,5;
140926;1700;39,3333;
140926;1800;41,0833;
140926;1900;46;
140926;2000;54,5833;
140926;2100;59;
140926;2200;62,3333;
140926;2300;67,5;
140927;0000;70;
140927;0100;70,5;
140927;0200;73,1666;
140927;0300;75,8333;
140927;0400;76,5;
140927;0500;77;
140927;0600;78,25;
140927;0700;77,9167;
140927;0800;74,3333;
140927;0900;66,4166;
140927;1000;57,8333;
140927;1100;52,3333;
140927;1200;51,1667;
140927;1300;51;
140927;1400;51;
140927;1500;49;
140927;1600;47,6667;
140927;1700;59,4167;
140927;1800;63;
140927;1900;64,5;
140927;2000;66,75;
140927;2100;72,5833;
140927;2200;76,5833;
140927;2300;77,3333;
140928;0000;80,0833;
140928;0100;81,75;
140928;0200;82,5833;
140928;0300;83,5;
140928;0400;84,1666;
140928;0500;85;
140928;0600;84,4167;
140928;0700;81,5833;
140928;0800;73,1666;
140928;0900;63;
140928;1000;49,3333;
140928;1100;42,3333;
140928;1200;38,0833;
140928;1300;35,75;
140928;1400;32,4167;
140928;1500;32,75;
140928;1600;35,0833;
140928;1700;38,0833;
140928;1800;48,8333;
140928;1900;59,6667;
140928;2000;68;
140928;2100;71,8333;
140928;2200;74,3333;
140928;2300;78,0833;
140929;0000;81;
140929;0100;82,3333;
140929;0200;83;
140929;0300;83,9167;
140929;0400;85;
140929;0500;85;
140929;0600;85;
140929;0700;85,5;
140929;0800;84,75;
140929;0900;83,0833;
140929;1000;79,5833;
140929;1100;75,1666;
140929;1200;68,9166;
140929;1300;63,25;
140929;1400;60,6667;
140929;1500;61,8333;
140929;1600;68,4166;
140929;1700;71,5;
140929;1800;75,3333;
140929;1900;81,9166;
140929;2000;82,3333;
140929;2100;83;
140929;2200;83,5;
140929;2300;85,5833;
140930;0000;86;
140930;0100;85,6667;
140930;0200;84,9167;
140930;0300;85;
140930;0400;85;
140930;0500;85,25;
140930;0600;86,9166;
140930;0700;84,5;
140930;0800;70,5833;
140930;0900;59,8333;
140930;1000;49,75;
140930;1100;43,25;
140930;1200;39,75;
140930;1300;33,4167;
140930;1400;21,75;
140930;1500;23,5833;
140930;1600;27,5;
140930;1700;37,0833;
140930;1800;43,9167;
140930;1900;50,5;
140930;2000;51,3333;
140930;2100;55,75;
140930;2200;60,0833;
140930;2300;64,75;
141001;0000;67,9166;
141001;0100;69,3333;
141001;0200;71,4166;
141001;0300;73,75;
141001;0400;74,5833;
141001;0500;75,5;
141001;0600;75,25;
141001;0700;66,9166;
141001;0800;43,4167;
141001;0900;37,6667;
141001;1000;32,5;
141001;1100;31,1667;
141001;1200;29,5;
141001;1300;27,1667;
141001;1400;27,75;
141001;1500;30,1667;
141001;1600;33,4167;
141001;1700;42,9167;
141001;1800;51,3333;
141001;1900;59,5;
141001;2000;65,6666;
141001;2100;68,1666;
141001;2200;68,25;
141001;2300;74,4166;
141002;0000;78,75;
141002;0100;80,4166;
141002;0200;82,5;
141002;0300;84,4166;
141002;0400;85,3333;
141002;0500;84,3333;
141002;0600;84,3333;
141002;0700;77,4166;
141002;0800;62,6667;
141002;0900;53,75;
141002;1000;48,6667;
141002;1100;41,5833;
141002;1200;33,75;
141002;1300;33,1667;
141002;1400;40,25;
141002;1500;37,5;
141002;1600;32,25;
141002;1700;36;
141002;1800;48,75;
141002;1900;60,9167;
141002;2000;68,9166;
141002;2100;74,8333;
141002;2200;78,25;
141002;2300;82,3333;
141003;0000;83,6666;
141003;0100;86,8333;
141003;0200;88,6666;
141003;0300;89;
141003;0400;89;
141003;0500;89;
141003;0600;89;
141003;0700;88,6667;
141003;0800;87,5;
141003;0900;84,8333;
141003;1000;80,5;
141003;1100;70,5833;
141003;1200;60,25;
141003;1300;56,75;
141003;1400;56,5833;
141003;1500;51,4167;
141003;1600;56,1667;
141003;1700;64,75;
141003;1800;69,25;
141003;1900;71,6666;
141003;2000;72;
141003;2100;74,75;
141003;2200;78,25;
141003;2300;79,5;
141004;0000;80,9166;
141004;0100;80,0833;
141004;0200;83,25;
141004;0300;85,75;
141004;0400;85;
141004;0500;85,5;
141004;0600;86,25;
141004;0700;83,75;
141004;0800;81,75;
141004;0900;79,3333;
141004;1000;75,5833;
141004;1100;68,1666;
141004;1200;61,3333;
141004;1300;53,5;
141004;1400;49;
141004;1500;46,5833;
141004;1600;49;
141004;1700;50,9167;
141004;1800;56,4167;
141004;1900;62,6667;
141004;2000;67,6666;
141004;2100;72,5;
141004;2200;75,75;
141004;2300;78,1666;
141005;0000;77;
141005;0100;76,75;
141005;0200;77,8333;
141005;0300;80,6666;
141005;0400;82,3333;
141005;0500;83,25;
141005;0600;84,6666;
141005;0700;79,6666;
141005;0800;69,3333;
141005;0900;60,25;
141005;1000;58,9167;
141005;1100;54;
141005;1200;46,0833;
141005;1300;39,9167;
141005;1400;36,25;
141005;1500;36,1667;
141005;1600;32,8333;
141005;1700;30,25;
141005;1800;35,5;
141005;1900;53,5833;
141005;2000;58,0833;
141005;2100;63,75;
141005;2200;68,1666;
141005;2300;71,1666;
141006;0000;72,9166;
141006;0100;73,9166;
141006;0200;76,25;
141006;0300;78,0833;
141006;0400;80;
141006;0500;79,5833;
141006;0600;80,1666;
141006;0700;69,9166;
141006;0800;52,0833;
141006;0900;45,8333;
141006;1000;34,5833;
141006;1100;29,6667;
141006;1200;24,5;
141006;1300;22,9167;
141006;1400;22,5;
141006;1500;23,5833;
141006;1600;26,0833;
141006;1700;34,9167;
141006;1800;39;
141006;1900;48,75;
141006;2000;54,3333;
141006;2100;55,75;
141006;2200;60,75;
141006;2300;64;
141007;0000;66,6666;
141007;0100;69,8333;
141007;0200;72,0833;
141007;0300;74,4166;
141007;0400;76,4166;
141007;0500;77,3333;
141007;0600;77,3333;
141007;0700;69,6666;
141007;0800;58;
141007;0900;50,5;
141007;1000;46,3333;
141007;1100;40,4167;
141007;1200;39,0833;
141007;1300;42,8333;
141007;1400;42,75;
141007;1500;43;
141007;1600;45,0833;
141007;1700;48,75;
141007;1800;56,0833;
141007;1900;64,25;
141007;2000;69;
141007;2100;72,9166;
141007;2200;76,25;
141007;2300;78,3333;
141008;0000;80,5;
141008;0100;82,4166;
141008;0200;84,0833;
141008;0300;85,0908;
141008;0400;86,5;
141008;0500;87,8333;
141008;0600;89;
141008;0700;88,8333;
141008;0800;87,9091;
141008;0900;85,8333;
141008;1000;82,4166;
141008;1100;78,6666;
141008;1200;74,8333;
141008;1300;61,5833;
141008;1400;58,8333;
141008;1500;59,5;
141008;1600;63,1667;
141008;1700;67,6666;
141008;1800;74,6666;
141008;1900;79,5;
141008;2000;81;
141008;2100;82,1667;
141008;2200;84,1666;
141008;2300;86,0833;
141009;0000;88;
141009;0100;89,5;
141009;0200;90;
141009;0300;90;
141009;0400;89;
141009;0500;80,5;
141009;0600;74,5833;
141009;0700;71,25;
141009;0800;67,25;
141009;0900;63,5;
141009;1000;60,1667;
141009;1100;58;
141009;1200;53,1667;
141009;1300;47,6667;
141009;1400;41,6667;
141009;1500;38,3333;
141009;1600;36,6667;
141009;1700;36,9167;
141009;1800;38,9167;
141009;1900;44,5833;
141009;2000;52,0833;
141009;2100;59,5;
141009;2200;62,1667;
141009;2300;66,5833;
141010;0000;70,75;
141010;0100;70,4166;
141010;0200;73,25;
141010;0300;71,6666;
141010;0400;74,5;
141010;0500;77,8333;
141010;0600;78,6666;
141010;0700;64,5833;
141010;0800;49;
141010;0900;43,25;
141010;1000;37,6667;
141010;1100;32,4167;
141010;1200;30,5833;
141010;1300;31,8333;
141010;1400;31,5;
141010;1500;32,1667;
141010;1600;32,8333;
141010;1700;34,1667;
141010;1800;39,25;
141010;1900;45,25;
141010;2000;47,6667;
141010;2100;51,4167;
141010;2200;55,0833;
141010;2300;58,75;
141011;0000;65,8333;
141011;0100;69,5;
141011;0200;72;
141011;0300;75,3333;
141011;0400;76,6666;
141011;0500;77,3333;
141011;0600;77,5833;
141011;0700;64,3333;
141011;0800;49,0833;
141011;0900;42,9167;
141011;1000;38,5833;
141011;1100;32,6667;
141011;1200;25,4167;
141011;1300;21,75;
141011;1400;22,1667;
141011;1500;23;
141011;1600;22,8333;
141011;1700;23,0833;
141011;1800;26,4167;
141011;1900;35,25;
141011;2000;44,6667;
141011;2100;47,6667;
141011;2200;53,5833;
141011;2300;55,3333;
141012;0000;58,5;
141012;0100;62,5;
141012;0200;66,25;
141012;0300;67,8333;
141012;0400;69,4166;
141012;0500;72,4166;
141012;0600;72,0833;
141012;0700;67,8333;
141012;0800;52,6667;
141012;0900;42,5833;
141012;1000;35,75;
141012;1100;29,25;
141012;1200;25,3333;
141012;1300;20,8333;
141012;1400;16,75;
141012;1500;12,8333;
141012;1600;13;
141012;1700;13,5;
141012;1800;14,9167;
141012;1900;20;
141012;2000;25,5833;
141012;2100;31,6667;
141012;2200;37,6667;
141012;2300;42,9167;
141013;0000;47,6667;
141013;0100;49,8333;
141013;0200;49,5833;
141013;0300;50,5;
141013;0400;48,3333;
141013;0500;47,75;
141013;0600;51,3333;
141013;0700;47,25;
141013;0800;32,0833;
141013;0900;26,1667;
141013;1000;22,4167;
141013;1100;18,6667;
141013;1200;15;
141013;1300;14,5;
141013;1400;15,1667;
141013;1500;16,75;
141013;1600;18,75;
141013;1700;23;
141013;1800;19,5;
141013;1900;20,25;
141013;2000;31,0833;
141013;2100;35,5;
141013;2200;44;
141013;2300;45,25;
141014;0000;47,6667;
141014;0100;52,0833;
141014;0200;54,5833;
141014;0300;57;
141014;0400;58,0833;
141014;0500;57,4167;
141014;0600;57;
141014;0700;53,75;
141014;0800;45,3333;
141014;0900;33,3333;
141014;1000;25,75;
141014;1100;22,5;
141014;1200;20,4167;
141014;1300;18,8333;
141014;1400;17,9167;
141014;1500;21,1667;
141014;1600;23,6667;
141014;1700;34;
141014;1800;43,8333;
141014;1900;35,25;
141014;2000;37,0833;
141014;2100;41;
141014;2200;42,1667;
141014;2300;50,25;
141015;0000;54,1667;
141015;0100;51,75;
141015;0200;52,5;
141015;0300;58,5;
141015;0400;62,5;
141015;0500;64,9166;
141015;0600;64,75;
141015;0700;57,9167;
141015;0800;48,75;
141015;0900;44,75;
141015;1000;39,0833;
141015;1100;34,0833;
141015;1200;32,3333;
141015;1300;23,5;
141015;1400;17,6667;
141015;1500;22,5;
141015;1600;37,6667;
141015;1700;25,9167;
141015;1800;20,6667;
141015;1900;30,9167;
141015;2000;39,8333;
141015;2100;47,5;
141015;2200;52,6667;
141015;2300;55;
141016;0000;57,5;
141016;0100;59,3333;
141016;0200;63,5;
141016;0300;66,8333;
141016;0400;67,0833;
141016;0500;66,6666;
141016;0600;67;
141016;0700;63;
141016;0800;59,9167;
141016;0900;53,5833;
141016;1000;46,1667;
141016;1100;36,5833;
141016;1200;32,75;
141016;1300;30;
141016;1400;29,9167;
141016;1500;29,6667;
141016;1600;30,6667;
141016;1700;35,25;
141016;1800;39;
141016;1900;42,3333;
141016;2000;46,5833;
141016;2100;48,6667;
141016;2200;49,3333;
141016;2300;52,0833;
141017;0000;58,4167;
141017;0100;63,75;
141017;0200;64,25;
141017;0300;65,8333;
141017;0400;65,5833;
141017;0500;66,75;
141017;0600;67,3333;
141017;0700;58,5833;
141017;0800;49,3333;
141017;0900;43,5;
141017;1000;39,4167;
141017;1100;29,25;
141017;1200;32,8333;
141017;1300;41,1667;
141017;1400;47,1667;
141017;1500;52,3333;
141017;1600;53,8333;
141017;1700;52,6667;
141017;1800;54,5;
141017;1900;55,5833;
141017;2000;53,3333;
141017;2100;51,75;
141017;2200;51;
141017;2300;51;
141018;0000;53,4167;
141018;0100;56;
141018;0200;56,5833;
141018;0300;61,4167;
141018;0400;64;
141018;0500;65,5833;
141018;0600;65,8333;
141018;0700;64;
141018;0800;62,9167;
141018;0900;61,75;
141018;1000;58,25;
141018;1100;53,4167;
141018;1200;51,5;
141018;1300;51,8333;
141018;1400;51,5;
141018;1500;53;
141018;1600;56,5833;
141018;1700;56,8333;
141018;1800;56,5;
141018;1900;57,1667;
141018;2000;62,3333;
141018;2100;66,4166;
141018;2200;69,5;
141018;2300;68,8333;
141019;0000;71,5833;
141019;0100;73,0833;
141019;0200;76,1666;
141019;0300;77,1666;
141019;0400;78,6666;
141019;0500;79,6666;
141019;0600;79,5;
141019;0700;67,0833;
141019;0800;56,9167;
141019;0900;48,1667;
141019;1000;41,1667;
141019;1100;36;
141019;1200;30,9167;
141019;1300;28,75;
141019;1400;23,6667;
141019;1500;22,75;
141019;1600;26,8333;
141019;1700;31;
141019;1800;38,3333;
141019;1900;46,6667;
141019;2000;49,8333;
141019;2100;54,4167;
141019;2200;59,9167;
141019;2300;64,4166;
141020;0000;67,9166;
141020;0100;69;
141020;0200;70,8333;
141020;0300;73;
141020;0400;74,9166;
141020;0500;75,75;
141020;0600;73,75;
141020;0700;59,5;
141020;0800;48,5;
141020;0900;40,8333;
141020;1000;35;
141020;1100;29,1667;
141020;1200;24,5833;
141020;1300;20,8333;
141020;1400;18,75;
141020;1500;17;
141020;1600;19,25;
141020;1700;17,3333;
141020;1800;23,25;
141020;1900;27,6667;
141020;2000;36,25;
141020;2100;42,0833;
141020;2200;46,25;
141020;2300;51,25;
141021;0000;54,5;
141021;0100;56,8333;
141021;0200;59,5;
141021;0300;61,5;
141021;0400;63,6667;
141021;0500;65,6666;
141021;0600;66,5;
141021;0700;52,25;
141021;0800;39,5833;
141021;0900;33,5833;
141021;1000;29,3333;
141021;1100;25,4167;
141021;1200;25,75;
141021;1300;27,6667;
141021;1400;24,0833;
141021;1500;26,75;
141021;1600;39,0833;
141021;1700;48;
141021;1800;54,8333;
141021;1900;62;
141021;2000;65,9166;
141021;2100;68;
141021;2200;69,9166;
141021;2300;72,6666;
141022;0000;74,9166;
141022;0100;78,4166;
141022;0200;80,4166;
141022;0300;81,4167;
141022;0400;81,5;
141022;0500;82,5833;
141022;0600;82,25;
141022;0700;68,5833;
141022;0800;60,75;
141022;0900;53,6667;
141022;1000;49,0833;
141022;1100;42,4167;
141022;1200;37,5833;
141022;1300;36,0833;
141022;1400;33,25;
141022;1500;32,9167;
141022;1600;35,1667;
141022;1700;38,3333;
141022;1800;44,8333;
141022;1900;52,4167;
141022;2000;56,9167;
141022;2100;60,1667;
141022;2200;63,6667;
141022;2300;66,6666;
141023;0000;69,8333;
141023;0100;73,5833;
141023;0200;74,9166;
141023;0300;76,5833;
141023;0400;77,75;
141023;0500;78,9166;
141023;0600;78,5833;
141023;0700;63,6667;
141023;0800;53,0833;
141023;0900;47,8333;
141023;1000;42,6667;
141023;1100;39;
141023;1200;34,3333;
141023;1300;31,3333;
141023;1400;31,8333;
141023;1500;33,8333;
141023;1600;38,4167;
141023;1700;41,3333;
141023;1800;46,4167;
141023;1900;51,1667;
141023;2000;51,3333;
141023;2100;52,3333;
141023;2200;53,75;
141023;2300;58,6667;
141024;0000;65,5;
141024;0100;70,4166;
141024;0200;74,25;
141024;0300;74,5833;
141024;0400;73,3333;
141024;0500;77,0833;
141024;0600;75,25;
141024;0700;58,5;
141024;0800;47,5833;
141024;0900;43,5;
141024;1000;39,1667;
141024;1100;34,25;
141024;1200;29,5;
141024;1300;27,9167;
141024;1400;26,9167;
141024;1500;26,5833;
141024;1600;26,9167;
141024;1700;27,9167;
141024;1800;30,4167;
141024;1900;34,75;
141024;2000;41,0833;
141024;2100;45,6667;
141024;2200;52,0833;
141024;2300;54,8333;
141025;0000;57;
141025;0100;60,6667;
141025;0200;63;
141025;0300;65,5;
141025;0400;66,3333;
141025;0500;67,6666;
141025;0600;66,1666;
141025;0700;52,3333;
141025;0800;39,75;
141025;0900;35;
141025;1000;31,0833;
141025;1100;28,3333;
141025;1200;24,75;
141025;1300;23,8333;
141025;1400;24,5833;
141025;1500;25,25;
141025;1600;27,9167;
141025;1700;30,9167;
141025;1800;33,6667;
141025;1900;37,3333;
141025;2000;41,25;
141025;2100;44,75;
141025;2200;49,1667;
141025;2300;54,0833;
141026;0000;62,5;
141026;0100;63,3333;
141026;0200;68,0833;
141026;0300;72,3333;
141026;0400;72,3333;
141026;0500;71,5;
141026;0600;71,1666;
141026;0700;67,8333;
141026;0800;66,1666;
141026;0900;60,25;
141026;1000;50,4167;
141026;1100;45,6667;
141026;1200;46;
141026;1300;44,1667;
141026;1400;43,4167;
141026;1500;44,1667;
141026;1600;49,0833;
141026;1700;52,0833;
141026;1800;62,4167;
141026;1900;71,5;
141026;2000;75,3333;
141026;2100;75,5;
141026;2200;75,3333;
141026;2300;74,9166;
141027;0000;75,9167;
141027;0100;76,3333;
141027;0200;81,1666;
141027;0300;88;
141027;0400;88,6667;
141027;0500;86,6666;
141027;0600;83,5;
141027;0700;78,9166;
141027;0800;69,75;
141027;0900;57,9167;
141027;1000;50,4167;
141027;1100;40;
141027;1200;36,3333;
141027;1300;36,8333;
141027;1400;36,6667;
141027;1500;41,25;
141027;1600;42,6667;
141027;1700;38,6667;
141027;1800;46,9167;
141027;1900;57,3333;
141027;2000;62,25;
141027;2100;66,5;
141027;2200;69,5;
141027;2300;73,1666;
141028;0000;75,9166;
141028;0100;78,8333;
141028;0200;80;
141028;0300;80,5;
141028;0400;81,25;
141028;0500;80,5;
141028;0600;79,5833;
141028;0700;76,5;
141028;0800;73,5833;
141028;0900;71,8333;
141028;1000;68,3333;
141028;1100;59,3333;
141028;1200;50,5;
141028;1300;43,0833;
141028;1400;44,25;
141028;1500;44,75;
141028;1600;43,9167;
141028;1700;43,3333;
141028;1800;51,8333;
141028;1900;63,0833;
141028;2000;70,5833;
141028;2100;75,0833;
141028;2200;76;
141028;2300;75,4167;
141029;0000;76,3333;
141029;0100;76,8333;
141029;0200;77;
141029;0300;76,5;
141029;0400;76;
141029;0500;77,9166;
141029;0600;78,25;
141029;0700;75,5;
141029;0800;64;
141029;0900;60,0833;
141029;1000;53,75;
141029;1100;46,9167;
141029;1200;40,6667;
141029;1300;37,3333;
141029;1400;35,0833;
141029;1500;36,25;
141029;1600;38,25;
141029;1700;41,4167;
141029;1800;46,4167;
141029;1900;52,5;
141029;2000;56,4167;
141029;2100;60;
141029;2200;63,5833;
141029;2300;67;
141030;0000;69;
141030;0100;70,9166;
141030;0200;71,9166;
141030;0300;73,5833;
141030;0400;73,1666;
141030;0500;72;
141030;0600;71,5;
141030;0700;68,6666;
141030;0800;63,0833;
141030;0900;56,0833;
141030;1000;52,0833;
141030;1100;46,6667;
141030;1200;39,5833;
141030;1300;35,25;
141030;1400;36,1667;
141030;1500;31,3333;
141030;1600;29,8333;
141030;1700;32,3333;
141030;1800;39;
141030;1900;39,6667;
141030;2000;36,9167;
141030;2100;34,0833;
141030;2200;34,9167;
141030;2300;40,4167;
141031;0000;45,5833;
141031;0100;49,9167;
141031;0200;56;
141031;0300;61,3333;
141031;0400;65,75;
141031;0500;69,3333;
141031;0600;68,0833;
141031;0700;53,3333;
141031;0800;46,25;
141031;0900;40,4167;
141031;1000;35,25;
141031;1100;29,9167;
141031;1200;24,9167;
141031;1300;23,4167;
141031;1400;21,9167;
141031;1500;19,4167;
141031;1600;21,8333;
141031;1700;22,1667;
141031;1800;28,1667;
141031;1900;35,0833;
141031;2000;38,8333;
141031;2100;44,8333;
141031;2200;43,9167;
141031;2300;50,1667;
141101;0000;53,8333;
141101;0100;54,0833;
141101;0200;57;
141101;0300;61,0833;
141101;0400;62,4167;
141101;0500;65,0833;
141101;0600;64,0833;
141101;0700;55,5;
141101;0800;47,5833;
141101;0900;44;
141101;1000;38,0833;
141101;1100;32,75;
141101;1200;31,1667;
141101;1300;31;
141101;1400;25,75;
141101;1500;25,9167;
141101;1600;23,8333;
141101;1700;27,6667;
141101;1800;40,25;
141101;1900;44,9167;
141101;2000;47;
141101;2100;48,6667;
141101;2200;51,0833;
141101;2300;53,4167;
141102;0000;53;
141102;0100;55;
141102;0200;56,5833;
141102;0300;59,1667;
141102;0400;63,5833;
141102;0500;69,8333;
141102;0600;72,8333;
141102;0700;66,1666;
141102;0800;56,0833;
141102;0900;52,75;
141102;1000;47,6667;
141102;1100;39,5833;
141102;1200;37,0833;
141102;1300;31,6667;
141102;1400;28,3333;
141102;1500;25,5833;
141102;1600;25,6667;
141102;1700;26,4167;
141102;1800;34,25;
141102;1900;40,5833;
141102;2000;44,5833;
141102;2100;48,3333;
141102;2200;51,4167;
141102;2300;53,9167;
141103;0000;56,8333;
141103;0100;61;
141103;0200;64,75;
141103;0300;67,4166;
141103;0400;69,4166;
141103;0500;70,9166;
141103;0600;69,5833;
141103;0700;54,4167;
141103;0800;47,9167;
141103;0900;41,8333;
141103;1000;37,1667;
141103;1100;31,9167;
141103;1200;25,9167;
141103;1300;18,5;
141103;1400;15,1667;
141103;1500;15,8333;
141103;1600;17,3333;
141103;1700;18,25;
141103;1800;17,3333;
141103;1900;21,9167;
141103;2000;26,5;
141103;2100;28,4167;
141103;2200;37,0833;
141103;2300;40,4167;
141104;0000;45,8333;
141104;0100;48,5833;
141104;0200;52,4167;
141104;0300;53,8333;
141104;0400;56,1667;
141104;0500;57,9167;
141104;0600;54,75;
141104;0700;37,5833;
141104;0800;28,3333;
141104;0900;24,25;
141104;1000;21,3333;
141104;1100;19,4167;
141104;1200;17,8333;
141104;1300;12,1667;
141104;1400;12,6667;
141104;1500;16,6667;
141104;1600;19,1667;
141104;1700;20;
141104;1800;20,9167;
141104;1900;24,4167;
141104;2000;26,3333;
141104;2100;33;
141104;2200;36,8333;
141104;2300;42,25;
141105;0000;44,5;
141105;0100;45,5;
141105;0200;47,5;
141105;0300;48,3333;
141105;0400;50,3333;
141105;0500;56,0833;
141105;0600;55,25;
141105;0700;39,4167;
141105;0800;31,0833;
141105;0900;25;
141105;1000;22,6667;
141105;1100;23,3333;
141105;1200;20,5833;
141105;1300;23,25;
141105;1400;19,5833;
141105;1500;20,6667;
141105;1600;24,1667;
141105;1700;24,8333;
141105;1800;25,0833;
141105;1900;29,25;
141105;2000;41,1667;
141105;2100;45,0833;
141105;2200;48,75;
141105;2300;50,5833;
141106;0000;55,1667;
141106;0100;63,75;
141106;0200;67,9166;
141106;0300;69,5833;
141106;0400;73,4166;
141106;0500;74,3333;
141106;0600;70,5;
141106;0700;58,1667;
141106;0800;48,1667;
141106;0900;41,9167;
141106;1000;35,6667;
141106;1100;30,3333;
141106;1200;25,5833;
141106;1300;20,5833;
141106;1400;15,3333;
141106;1500;14,0833;
141106;1600;15,6667;
141106;1700;18,9167;
141106;1800;30,3333;
141106;1900;39,25;
141106;2000;47,75;
141106;2100;53,5;
141106;2200;56,0833;
141106;2300;59,3333;
141107;0000;62,5833;
141107;0100;64,8333;
141107;0200;65,6666;
141107;0300;66,4166;
141107;0400;68,5;
141107;0500;68,0833;
141107;0600;66,25;
141107;0700;53,75;
141107;0800;44,75;
141107;0900;37,8333;
141107;1000;33,75;
141107;1100;29,6667;
141107;1200;23,75;
141107;1300;20,1667;
141107;1400;16,3333;
141107;1500;15,5833;
141107;1600;16,0833;
141107;1700;18,3333;
141107;1800;23,5833;
141107;1900;26,5;
141107;2000;26,9167;
141107;2100;36,1667;
141107;2200;43,8333;
141107;2300;47,75;
141108;0000;49,3333;
141108;0100;52,6667;
141108;0200;55,6667;
141108;0300;57,9167;
141108;0400;58,8333;
141108;0500;61,25;
141108;0600;59,4167;
141108;0700;44,0833;
141108;0800;36,5;
141108;0900;30,6667;
141108;1000;25,3333;
141108;1100;19,8333;
141108;1200;18,4167;
141108;1300;19,25;
141108;1400;18,8333;
141108;1500;16,4167;
141108;1600;21,3333;
141108;1700;26,8333;
141108;1800;32,9167;
141108;1900;39,4167;
141108;2000;43;
141108;2100;46,0833;
141108;2200;49,4167;
141108;2300;56,5833;
141109;0000;58,75;
141109;0100;60,4167;
141109;0200;63,25;
141109;0300;65;
141109;0400;66,4167;
141109;0500;67,6666;
141109;0600;63,8333;
141109;0700;47,0833;
141109;0800;39,75;
141109;0900;35,0833;
141109;1000;30,75;
141109;1100;27,5;
141109;1200;28,0833;
141109;1300;25,5833;
141109;1400;23,3333;
141109;1500;21,9167;
141109;1600;25,9167;
141109;1700;30,3333;
141109;1800;38;
141109;1900;44,5;
141109;2000;47,6667;
141109;2100;49,8333;
141109;2200;49,6667;
141109;2300;54,1667;
141110;0000;58,75;
141110;0100;63,6667;
141110;0200;66,5;
141110;0300;70,75;
141110;0400;74,8333;
141110;0500;77,25;
141110;0600;74,1666;
141110;0700;64,0833;
141110;0800;55,0833;
